"experiment_abbreviated"	"Genes"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"threshold"	"SGD_name"
"F8_P0"	"YBR267W"	-2.7087111535098	7.7007807556782	-7.94091050855981	1.21039697193832e-06	8.64255931842399e-05	5.70697348174243	"TRUE"	"S000000471"
"F8_P0"	"YCL030C"	2.36738188931373	8.67166807240138	8.21534639233056	8.05520334294487e-07	6.30141973276401e-05	6.11797249022985	"TRUE"	"S000000535"
"F8_P0"	"YCR012W"	2.54101881864706	11.3468007016471	5.61554610889931	5.65793054007574e-05	0.00146459180087265	1.80841171230554	"TRUE"	"S000000605"
"F8_P0"	"YCR087C-A"	-2.74216444040196	8.7769967907872	-11.646150306154	9.76656641149618e-09	2.8082837851867e-06	10.5106347859676	"TRUE"	"S000007223"
"F8_P0"	"YCR091W"	2.0405867802549	8.26638041661938	7.40020453218404	2.77516396509745e-06	0.000151295676854331	4.86772752086467	"TRUE"	"S000000687"
"F8_P0"	"YDL031W"	-2.3386494592549	8.95648508864706	-12.5723089235819	3.54892204036532e-09	1.39840672546099e-06	11.4958889622336	"TRUE"	"S000002189"
"F8_P0"	"YDL039C"	-2.33866389292157	7.39669996245675	-7.19915700398204	3.81454458731945e-06	0.000188757859834845	4.5454614757694	"TRUE"	"S000002197"
"F8_P0"	"YDL048C"	-2.14837170485294	8.52095184001211	-10.8486724072681	2.46559339855915e-08	4.93050799703548e-06	9.60059539976206	"TRUE"	"S000002206"
"F8_P0"	"YDL063C"	-2.55595732790196	6.96996585569896	-6.85291612486488	6.68065377185816e-06	0.000282816125361086	3.9772189015504	"TRUE"	"S000002221"
"F8_P0"	"YDL150W"	-2.05426851129412	6.0001012229827	-7.92053671448211	1.24800614901814e-06	8.69396702946611e-05	5.67606506954058	"TRUE"	"S000002309"
"F8_P0"	"YDL201W"	-2.10323629686275	8.91942357990484	-11.4121453974622	1.27461842176229e-08	3.15741991783015e-06	10.2497753693837	"TRUE"	"S000002360"
"F8_P0"	"YDL213C"	-2.03415717127451	9.46886321541176	-9.63494388283446	1.12552176316287e-07	1.51575013142908e-05	8.09328613248253	"TRUE"	"S000002372"
"F8_P0"	"YDR021W"	-2.29198470491176	6.7947395781955	-6.97295007729858	5.4910699887028e-06	0.00024475603916003	4.1761245576573	"TRUE"	"S000002428"
"F8_P0"	"YDR060W"	-2.20424606143137	7.96686457202076	-4.90227116113205	0.000213059183314593	0.00413638075051816	0.464918024276479	"TRUE"	"S000002467"
"F8_P0"	"YDR087C"	-2.16700791798039	8.35198985993426	-8.2895819877541	7.22631814561012e-07	5.92810350148491e-05	6.22745837303757	"TRUE"	"S000002494"
"F8_P0"	"YDR101C"	-3.33190396388235	7.18166506472664	-9.58560818095249	1.20080581666089e-07	1.5592177486166e-05	8.02864978600863	"TRUE"	"S000002508"
"F8_P0"	"YDR165W"	-2.61945718839216	8.19597998396194	-8.81431061348898	3.41638600999853e-07	3.74710626395612e-05	6.98135316523871	"TRUE"	"S000002572"
"F8_P0"	"YDR171W"	2.04761416378431	9.89298109023529	13.0782010097708	2.09566843663437e-09	1.061705547493e-06	12.0041422178453	"TRUE"	"S000002578"
"F8_P0"	"YDR180W"	-2.07268644680392	8.28223980233564	-8.28241220749528	7.30229436155152e-07	5.93046639027074e-05	6.21691516342455	"TRUE"	"S000002588"
"F8_P0"	"YDR184C"	-2.26670937668628	7.42599919206747	-5.72446429498999	4.64847915314709e-05	0.00126808127462389	2.00785188187105	"TRUE"	"S000002592"
"F8_P0"	"YDR258C"	2.09138990178431	8.48500548911592	10.0570021107663	6.53331844235668e-08	1.00736195519178e-05	8.63517612056213	"TRUE"	"S000002666"
"F8_P0"	"YDR299W"	-2.29925168462745	6.74081405578201	-5.38386777076627	8.64009603680656e-05	0.00206566251091202	1.37897078450751	"TRUE"	"S000002707"
"F8_P0"	"YDR324C"	-3.21264417421568	7.23194989078547	-13.1071364306647	2.03454122051199e-09	1.061705547493e-06	12.0326072469015	"TRUE"	"S000002732"
"F8_P0"	"YDR345C"	-2.11900093619608	9.07758250682353	-6.41433976024785	1.39062299203838e-05	0.000498142694016713	3.23313016565138	"TRUE"	"S000002753"
"F8_P0"	"YDR361C"	-2.25015259560785	8.21482503491004	-9.60462469068938	1.17117430590192e-07	1.55751543006132e-05	8.05359653461867	"TRUE"	"S000002769"
"F8_P0"	"YDR365C"	-2.29819292637255	7.37201115237889	-10.5196060188894	3.67112378484329e-08	6.85212034156979e-06	9.20712977430807	"TRUE"	"S000002773"
"F8_P0"	"YDR449C"	-2.99602696898039	6.45801875777163	-11.8868654626039	7.4603456420229e-09	2.26773192244233e-06	10.7738277743564	"TRUE"	"S000002857"
"F8_P0"	"YDR465C"	-2.22871213984314	7.48515176727336	-8.51228076757436	5.23774372977155e-07	4.84559613400344e-05	6.55165745241575	"TRUE"	"S000002873"
"F8_P0"	"YDR496C"	-2.39619967513725	9.16934354915917	-10.1157455474055	6.06537643507257e-08	9.48963821952016e-06	8.70905771603807	"TRUE"	"S000002904"
"F8_P0"	"YEL026W"	-2.26400870405883	9.75191897195848	-12.4498921367534	4.04225916439639e-09	1.43115471833442e-06	11.3698184383967	"TRUE"	"S000000752"
"F8_P0"	"YEL070W"	2.17447392841177	10.9688528078858	12.0265051862971	6.39426030085912e-09	2.06147076790425e-06	10.9241690572631	"TRUE"	"S000000796"
"F8_P0"	"YER011W"	2.52666032366667	10.6889314637405	7.92990287610095	1.2305657909249e-06	8.67019168850996e-05	5.69028102089145	"TRUE"	"S000000813"
"F8_P0"	"YER091C"	2.45571770166667	9.39352964954671	4.81966172898181	0.000249461928921752	0.00473088317611144	0.305463597158844	"TRUE"	"S000000893"
"F8_P0"	"YFR015C"	2.14076204194118	8.86047471351557	12.7575126520312	2.92046867158128e-09	1.24283464787813e-06	11.6843104736974	"TRUE"	"S000001911"
"F8_P0"	"YGL029W"	-3.49636700872549	7.81401646455363	-10.4367261615717	4.06453338397632e-08	7.3292492664617e-06	9.10630068899433	"TRUE"	"S000002997"
"F8_P0"	"YGL078C"	-2.44332145892157	9.25009448838408	-7.93155822148633	1.22751026404499e-06	8.67019168850996e-05	5.69279228904684	"TRUE"	"S000003046"
"F8_P0"	"YGL120C"	-2.17206502668628	8.19742803050865	-4.88581629701266	0.000219845233943841	0.00425260626168822	0.433214556395147	"TRUE"	"S000003088"
"F8_P0"	"YGL205W"	2.20083094527451	8.96690215616263	10.9517894484958	2.18074265138113e-08	4.56833094438326e-06	9.72167836700761	"TRUE"	"S000003173"
"F8_P0"	"YGL256W"	3.03063149649019	11.5037589306194	10.8362251858265	2.50256069028965e-08	4.93050799703548e-06	9.58590888845707	"TRUE"	"S000003225"
"F8_P0"	"YGL258W"	4.77718248689216	8.13352750394637	18.0356903670758	2.60188008404785e-11	1.43079730095435e-07	16.0863511166253	"TRUE"	"S000003227"
"F8_P0"	"YGR066C"	2.04039399634314	6.50768572001557	7.23752357932164	3.58839729972226e-06	0.000182664874984427	4.60739414730241	"TRUE"	"S000003298"
"F8_P0"	"YGR088W"	3.99732221272549	10.3738834792907	14.461439954542	5.40158271447448e-10	4.96528290098592e-07	13.2963959425266	"TRUE"	"S000003320"
"F8_P0"	"YGR103W"	-2.2427571669902	8.18587957988754	-4.23443329094275	0.000779361527863345	0.0111897804250177	-0.842332562406403	"TRUE"	"S000003335"
"F8_P0"	"YGR123C"	-2.31758892905882	6.7030203452872	-6.77404808472167	7.60736715814468e-06	0.000311287612290389	3.84542069861564	"TRUE"	"S000003355"
"F8_P0"	"YGR128C"	-2.41806691588235	6.76873638443426	-6.00479216257131	2.82423885993179e-05	0.000860544056872296	2.51373524354235	"TRUE"	"S000003360"
"F8_P0"	"YGR138C"	-3.02499936187255	8.37669327731142	-16.2755504044679	1.07465404973218e-10	1.53156734898165e-07	14.8010534983392	"TRUE"	"S000003370"
"F8_P0"	"YGR145W"	-2.6062648922549	8.15796890397405	-8.17636317045678	8.53013959602498e-07	6.62424490234378e-05	6.0601920426706	"TRUE"	"S000003377"
"F8_P0"	"YGR159C"	-2.6358972712549	8.62270078181834	-5.50865494983836	6.87221790924303e-05	0.00169517999785352	1.61114786095504	"TRUE"	"S000003391"
"F8_P0"	"YGR173W"	-2.11280678062745	6.77348575107785	-6.15098334544062	2.18732118206278e-05	0.000705179092605029	2.7732349426494	"TRUE"	"S000003405"
"F8_P0"	"YGR192C"	3.20920162882353	12.4386008321453	5.27788716479915	0.000105114577615976	0.00239981543188063	1.18022559870339	"TRUE"	"S000003424"
"F8_P0"	"YGR245C"	-2.38475155129412	8.89516602992733	-12.782352754998	2.84563415057163e-09	1.24283464787813e-06	11.7093731801999	"TRUE"	"S000003477"
"F8_P0"	"YGR254W"	2.82150722666667	11.6563791007543	5.17052083749366	0.000128402200782906	0.00282246077299449	0.977461262108897	"TRUE"	"S000003486"
"F8_P0"	"YGR271C-A"	-3.03063431662745	5.64232256953979	-7.87183992522201	1.34298102846807e-06	8.9299844761699e-05	5.60196476340771	"TRUE"	"S000007608"
"F8_P0"	"YHR066W"	-3.12887785094118	6.52702529851557	-4.96323040819296	0.000189749173566903	0.00378750742509996	0.582110267479447	"TRUE"	"S000001108"
"F8_P0"	"YHR072W-A"	-2.21331565990197	10.317391725301	-7.95561200357339	1.18400229205622e-06	8.56911590828986e-05	5.7292423686747	"TRUE"	"S000007455"
"F8_P0"	"YHR085W"	-2.02892189890196	7.60636576672318	-5.60006729034659	5.81893569081124e-05	0.00149175076661544	1.77993965981479	"TRUE"	"S000001127"
"F8_P0"	"YHR087W"	2.44103548833334	10.1089447847145	12.4308545087931	4.12531414200105e-09	1.43115471833442e-06	11.3501020974247	"TRUE"	"S000001129"
"F8_P0"	"YHR088W"	-2.00602401894118	9.06362672470242	-8.78384157890304	3.5651997353176e-07	3.83132929131757e-05	6.93851855813963	"TRUE"	"S000001130"
"F8_P0"	"YHR094C"	-3.52416894109804	8.30070143020415	-16.6179838745782	8.06916421254453e-11	1.43079730095435e-07	15.0636408833161	"TRUE"	"S000001136"
"F8_P0"	"YHR137W"	3.07521800282353	7.30220159688235	16.7177480524048	7.43038448177886e-11	1.43079730095435e-07	15.1389555131597	"TRUE"	"S000001179"
"F8_P0"	"YHR148W"	-2.13641437982353	8.18235166505882	-5.82182754203133	3.90494835596051e-05	0.00110198264082397	2.18477674758546	"TRUE"	"S000001191"
"F8_P0"	"YHR170W"	-2.3326488482549	9.4494088515744	-13.1248097062859	1.9981410481431e-09	1.061705547493e-06	12.0499616327877	"TRUE"	"S000001213"
"F8_P0"	"YHR174W"	3.25704031837255	11.6274664742803	7.09500304866174	4.50736820436017e-06	0.00021218535542561	4.37629615700605	"TRUE"	"S000001217"
"F8_P0"	"YHR196W"	-2.25815757894118	8.91179442715744	-11.5803768195072	1.05208767687573e-08	2.8700412293028e-06	10.4378171881613	"TRUE"	"S000001239"
"F8_P0"	"YIL008W"	-2.32045834996078	8.72327975752249	-5.49057403319125	7.1030740190671e-05	0.0017332478093774	1.57763170597947	"TRUE"	"S000001270"
"F8_P0"	"YIL057C"	2.08002935164706	10.1506514521315	7.97228403680105	1.15480278457985e-06	8.41503207201711e-05	5.75446139014538	"TRUE"	"S000001319"
"F8_P0"	"YIL091C"	-2.55497330372549	8.73177639581315	-11.2195249803352	1.59229787421869e-08	3.68270806169841e-06	10.0312551128763	"TRUE"	"S000001353"
"F8_P0"	"YIL096C"	-2.78057960527451	7.66439708989619	-16.6783169001061	7.67617014901331e-11	1.43079730095435e-07	15.1092510827747	"TRUE"	"S000001358"
"F8_P0"	"YIL103W"	-2.29079916186275	7.79980440249481	-9.01921000224531	2.57164593040099e-07	3.10906148335637e-05	7.26646576847217	"TRUE"	"S000001365"
"F8_P0"	"YIL127C"	-2.67496643689216	9.57093654755536	-11.7208527734183	8.97897339256881e-09	2.65353605343165e-06	10.5928650559832	"TRUE"	"S000001389"
"F8_P0"	"YJL033W"	-2.79504762994118	6.73124305032007	-8.2880744731165	7.24222328044427e-07	5.92810350148491e-05	6.22524211351439	"TRUE"	"S000003570"
"F8_P0"	"YJL069C"	-2.20555696186275	7.430911059	-6.63520036918411	9.58177509723053e-06	0.000368016264474497	3.61124945017847	"TRUE"	"S000003605"
"F8_P0"	"YJL122W"	-3.25369633501961	7.0891149916609	-6.33631888540614	1.58873048353042e-05	0.000552369399159481	3.09790445594189	"TRUE"	"S000003658"
"F8_P0"	"YJR003C"	-2.21815907130392	6.98067142943253	-6.67766674151033	8.92637814640355e-06	0.000346597580655428	3.68316034063542	"TRUE"	"S000003763"
"F8_P0"	"YJR047C"	2.48828379096078	7.88996587919377	7.91932371759211	1.25028381944573e-06	8.69396702946611e-05	5.67422313016803	"TRUE"	"S000003808"
"F8_P0"	"YJR063W"	-2.69562468060784	6.2613004865917	-7.72452733057672	1.67961957861103e-06	0.000105736524833389	5.37587021461703	"TRUE"	"S000003824"
"F8_P0"	"YJR073C"	2.01491485215686	8.11999102287889	3.30521403727535	0.00501873963045617	0.0453262911107157	-2.69533234697217	"TRUE"	"S000003834"
"F8_P0"	"YJR095W"	-2.09744427880392	6.22012209028028	-7.52681136845108	2.27751012488138e-06	0.000130975298478989	5.0678037683064	"TRUE"	"S000003856"
"F8_P0"	"YKL009W"	-3.0757000184902	8.52122270693772	-14.1262748785805	7.42238407911757e-10	5.50113979126063e-07	12.9956620301184	"TRUE"	"S000001492"
"F8_P0"	"YKL014C"	-2.26477731511765	7.43292001215917	-9.95493173399175	7.4397899317304e-08	1.06962060923892e-05	8.50591749667728	"TRUE"	"S000001497"
"F8_P0"	"YKL021C"	-2.06663865209804	5.92246150532526	-7.45294632194924	2.55520081543619e-06	0.000143077797239082	4.9513429989722	"TRUE"	"S000001504"
"F8_P0"	"YKL078W"	-2.43174231113725	7.8615330793737	-17.8619937567246	2.97556290117226e-11	1.43079730095435e-07	15.9663536364914	"TRUE"	"S000001561"
"F8_P0"	"YKL151C"	2.36643311647059	8.61898543134256	6.42538153863553	1.36474971809923e-05	0.000494505349093486	3.25219816375196	"TRUE"	"S000001634"
"F8_P0"	"YKL152C"	2.70910071560784	12.4053404588028	8.84176992908168	3.28789451843207e-07	3.72126699804243e-05	7.01985893379043	"TRUE"	"S000001635"
"F8_P0"	"YKL172W"	-2.12348714015686	7.43417016742388	-5.05577752787061	0.000159281700682101	0.0033162387740839	0.759234483482205	"TRUE"	"S000001655"
"F8_P0"	"YKL187C"	2.01018984831373	8.26905579802076	5.30579504619637	9.9811242422258e-05	0.00229846711716537	1.23269792267036	"TRUE"	"S000001670"
"F8_P0"	"YKL205W"	-2.0616584095098	8.42269294156055	-8.58344807795199	4.73159911308947e-07	4.53508855532963e-05	6.65393288828076	"TRUE"	"S000001688"
"F8_P0"	"YKR024C"	-2.30488836776471	7.1762467705	-10.3029217947433	4.79699912714077e-08	8.17585736920826e-06	8.94201969553491	"TRUE"	"S000001732"
"F8_P0"	"YKR075C"	-2.07680103911765	7.64045604224048	-7.44226257966985	2.59822753564844e-06	0.000144725354721276	4.93443621557702	"TRUE"	"S000001783"
"F8_P0"	"YKR081C"	-3.0985135737451	9.24120003719031	-17.1303520395282	5.30777049825739e-11	1.43079730095435e-07	15.4449061851277	"TRUE"	"S000001789"
"F8_P0"	"YKR097W"	-3.4855782677549	7.90908060262284	-15.9040319643305	1.47564192767419e-10	1.74437271872508e-07	14.5088322265108	"TRUE"	"S000001805"
"F8_P0"	"YLL026W"	2.19843756603922	9.23356922012111	8.40527927469489	6.10921838624322e-07	5.4163312009368e-05	6.39667795472198	"TRUE"	"S000003949"
"F8_P0"	"YLL040C"	2.23133889941176	8.34986445405882	10.2955170294985	4.84142320011392e-08	8.17585736920826e-06	8.93287384493008	"TRUE"	"S000003963"
"F8_P0"	"YLR003C"	-2.33369284880392	8.25691437600346	-10.9482517934627	2.18991332045818e-08	4.56833094438326e-06	9.71754157642936	"TRUE"	"S000003993"
"F8_P0"	"YLR009W"	-2.12362996835294	8.10409509486159	-3.62231674473997	0.00264743165431805	0.028081369133853	-2.06349558179409	"TRUE"	"S000003999"
"F8_P0"	"YLR051C"	-2.9910470925098	6.82094971583045	-10.4603521366217	3.94802296272404e-08	7.24189936214156e-06	9.13511526530612	"TRUE"	"S000004041"
"F8_P0"	"YLR068W"	-2.8899262032353	7.13146887775086	-11.3477725226565	1.37255599723417e-08	3.2450273899054e-06	10.177132368513	"TRUE"	"S000004058"
"F8_P0"	"YLR129W"	-2.26041640107843	6.43955296992042	-7.39777751633886	2.78575393017645e-06	0.000151295676854331	4.86387056241802	"TRUE"	"S000004119"
"F8_P0"	"YLR196W"	-2.3761093752549	7.07049539665398	-6.31220100321379	1.65578459811312e-05	0.000571467335675487	3.05592915847756	"TRUE"	"S000004186"
"F8_P0"	"YLR222C"	-2.7254867185098	7.20352121657093	-11.5876266201952	1.04347787056234e-08	2.8700412293028e-06	10.4458626192785	"TRUE"	"S000004212"
"F8_P0"	"YLR342W-A"	-2.58298790380392	8.56143266703114	-6.30146407710842	1.68658309268467e-05	0.000576963264407466	3.03721593406445	"TRUE"	"S000028571"
"F8_P0"	"YLR348C"	2.423555327	6.72221343378547	5.05733443811005	0.000158814843084574	0.00331300218740545	0.762205853779846	"TRUE"	"S000004340"
"F8_P0"	"YLR363W-A"	-3.0173746914902	6.71932817979585	-9.91394616039464	7.84048193689418e-08	1.11219849768823e-05	8.45369630622127	"TRUE"	"S000007620"
"F8_P0"	"YLR409C"	-3.19797708972549	7.96135961476298	-10.9162446917401	2.27477038143249e-08	4.65409270924235e-06	9.68005828065094	"TRUE"	"S000004401"
"F8_P0"	"YLR449W"	-2.03757307862745	8.52337519348962	-6.81513894884282	7.10879279314308e-06	0.000296589986377448	3.91419834334294	"TRUE"	"S000004441"
"F8_P0"	"YLR450W"	2.26078337659804	7.37597604108824	5.42211362898956	8.05287219554945e-05	0.00193833726896947	1.450343726914	"TRUE"	"S000004442"
"F8_P0"	"YML080W"	-2.01227368854902	7.27478510057266	-8.25717443378576	7.57651262792702e-07	6.01541177973997e-05	6.17975002534587	"TRUE"	"S000004545"
"F8_P0"	"YML123C"	-2.04554374745098	6.97866433544637	-5.95236264700039	3.09755271731859e-05	0.000936217709078196	2.41994331555373	"TRUE"	"S000004592"
"F8_P0"	"YMR006C"	2.06025397705883	9.04483591949481	12.4207550618218	4.17010962199145e-09	1.43115471833442e-06	11.339630451197	"TRUE"	"S000004608"
"F8_P0"	"YMR014W"	-2.18018887761765	7.10417329830623	-8.7471163293955	3.75373197800311e-07	3.95405490237378e-05	6.88673673935317	"TRUE"	"S000004616"
"F8_P0"	"YMR049C"	-2.50624591411765	7.94024352647059	-12.9146397961058	2.48000726492475e-09	1.19098614487056e-06	11.8420235432851	"TRUE"	"S000004652"
"F8_P0"	"YMR058W"	-2.25635231558823	5.36497346178893	-6.64621351706695	9.40709843869419e-06	0.000362616377859665	3.62992323378698	"TRUE"	"S000004662"
"F8_P0"	"YMR093W"	-2.34463250313726	8.43325810556401	-12.8784647835196	2.57474211223075e-09	1.19098614487056e-06	11.8058860938325	"TRUE"	"S000004699"
"F8_P0"	"YMR105C"	2.31420217672549	8.79976166415225	7.57440360630489	2.11557649606281e-06	0.000125042324120068	5.14244501401254	"TRUE"	"S000004711"
"F8_P0"	"YMR118C"	2.00188394766667	8.50511363488581	7.7695759175607	1.56812086808467e-06	9.93049875925759e-05	5.44532024532328	"TRUE"	"S000004724"
"F8_P0"	"YMR169C"	2.25897405719608	7.83839217465052	5.3201784565711	9.71872060090835e-05	0.00225266815845455	1.25970360052737	"TRUE"	"S000004779"
"F8_P0"	"YMR175W"	3.4426050869902	10.1673016908183	6.20992418315946	1.9748203871703e-05	0.000646465049203224	2.87701187721572	"TRUE"	"S000004787"
"F8_P0"	"YMR206W"	2.02028023870588	8.78572512761592	6.39280198938617	1.44258037722654e-05	0.000513298081381711	3.19588700353351	"TRUE"	"S000004819"
"F8_P0"	"YMR230W-A"	-2.2110670902549	7.70835940738408	-4.57815399916598	0.000397423391093631	0.00677594143885439	-0.164643808173576	"TRUE"	"S000028576"
"F8_P0"	"YMR271C"	2.52261417192157	9.15313124743253	8.72918926884631	3.8495643694362e-07	4.01524660063056e-05	6.86139946083897	"TRUE"	"S000004884"
"F8_P0"	"YMR322C"	2.37753528235294	7.9425916673391	6.02494510267841	2.72599446524894e-05	0.000845530196385083	2.54968547752509	"TRUE"	"S000004941"
"F8_P0"	"YNL014W"	2.13872502366667	8.817542215609	5.72480777203741	4.64561116973284e-05	0.00126808127462389	2.00847829794681	"TRUE"	"S000004959"
"F8_P0"	"YNL110C"	-2.526763637	8.61617345785467	-15.525508042202	2.05256082795778e-10	2.18371946486428e-07	14.2029668534714	"TRUE"	"S000005054"
"F8_P0"	"YNL112W"	-2.98702764241176	8.4342005969135	-7.10600064250309	4.42833375080313e-06	0.000210326083816047	4.3942299555572	"TRUE"	"S000005056"
"F8_P0"	"YNL113W"	-2.72652147962745	7.96719772847751	-13.3700244556907	1.558709069616e-09	9.21283655091366e-07	12.2883061583306	"TRUE"	"S000005057"
"F8_P0"	"YNL141W"	-3.46690975477451	8.70937859063841	-12.4908036448146	3.86973149410268e-09	1.43115471833442e-06	11.4120875458129	"TRUE"	"S000005085"
"F8_P0"	"YNL175C"	-2.76098051996078	6.94194736864014	-8.68869838445198	4.07566287369352e-07	4.16932474165628e-05	6.80402498575983	"TRUE"	"S000005119"
"F8_P0"	"YNL182C"	-2.58207529517647	6.1840557050692	-6.75107640351227	7.90196723154257e-06	0.000319524253369762	3.80686671375836	"TRUE"	"S000005126"
"F8_P0"	"YNL239W"	2.45054878980392	8.88509880573356	7.67736879848461	1.80533849250984e-06	0.000111023099548047	5.30287361507014	"TRUE"	"S000005183"
"F8_P0"	"YNL248C"	-2.58658760992157	7.10120541967301	-4.44540628439827	0.000514762825261221	0.00831041228824603	-0.425304764235528	"TRUE"	"S000005192"
"F8_P0"	"YNL254C"	2.15314596615686	8.24984630312803	4.12286867954598	0.000972075949760562	0.0133100592400291	-1.0639907429714	"TRUE"	"S000005198"
"F8_P0"	"YNL308C"	-2.09585782403922	8.99571091594464	-8.04510832327227	1.03588466292841e-06	7.87198352063953e-05	5.86418805641414	"TRUE"	"S000005252"
"F8_P0"	"YNR015W"	-2.0372987702549	7.28081333424567	-14.2768343562833	6.42970884114878e-10	5.2619747969986e-07	13.1316935582516	"TRUE"	"S000005298"
"F8_P0"	"YNR016C"	2.11673136480392	10.5582912178616	7.89245758367101	1.30187121864437e-06	8.87039318173035e-05	5.63337658317046	"TRUE"	"S000005299"
"F8_P0"	"YNR034W-A"	2.08429897156863	11.3543573254913	5.84510074175834	3.74632260393808e-05	0.00108602523660211	2.22687642616981	"TRUE"	"S000007525"
"F8_P0"	"YNR038W"	-2.02371792119608	8.58552604886851	-9.0376865710423	2.50718657150997e-07	3.0659721763557e-05	7.29192572470868	"TRUE"	"S000005321"
"F8_P0"	"YNR054C"	-2.4482651917451	7.12172520692734	-11.4111022602342	1.2761449052232e-08	3.15741991783015e-06	10.2486012805607	"TRUE"	"S000005337"
"F8_P0"	"YOL010W"	-2.32970474320588	6.60985105916782	-7.23971985694423	3.57588607758256e-06	0.000182664874984427	4.6109332501968	"TRUE"	"S000005370"
"F8_P0"	"YOL077C"	-2.12436528047059	9.23567407807093	-8.5512412284555	4.95393555694853e-07	4.67462644734045e-05	6.60772705532723	"TRUE"	"S000005437"
"F8_P0"	"YOL080C"	-2.39987061798039	6.56264270529412	-5.31458948807866	9.81982148250729e-05	0.00227115392939989	1.24921306955684	"TRUE"	"S000005440"
"F8_P0"	"YOL101C"	2.6505418527451	8.72227368700346	7.94262693753042	1.20728358996219e-06	8.64255931842399e-05	5.70957489909928	"TRUE"	"S000005461"
"F8_P0"	"YOL124C"	-2.49915708549019	6.60427271228374	-8.63010255556544	4.42804084794783e-07	4.44570431654046e-05	6.72063525667102	"TRUE"	"S000005484"
"F8_P0"	"YOR004W"	-2.05074042576471	8.45052272036332	-4.21101521072628	0.000816288524022879	0.0115485287328184	-0.88880289861374	"TRUE"	"S000005530"
"F8_P0"	"YOR009W"	3.11012318911765	8.43015663083045	7.21071087313333	3.744905023252e-06	0.000187051852311634	4.56413372563012	"TRUE"	"S000005535"
"F8_P0"	"YOR047C"	-2.10135814494118	7.80530559632872	-6.93017744825528	5.88717337704298e-06	0.000258816684125456	4.10547998439265	"TRUE"	"S000005573"
"F8_P0"	"YOR078W"	-2.34139067472549	7.43094382843599	-10.1937242046304	5.49838411292755e-08	8.86322857233881e-06	8.80656180717289	"TRUE"	"S000005604"
"F8_P0"	"YOR095C"	-2.07602968068627	9.0476676836436	-6.86723727918439	6.52550388564943e-06	0.000278814601764756	4.00105699104793	"TRUE"	"S000005621"
"F8_P0"	"YOR173W"	2.14884780780392	8.48109607482007	6.23200078189831	1.90088873179999e-05	0.000626167761519239	2.91575625067417	"TRUE"	"S000005699"
"F8_P0"	"YOR175C"	2.59982174068627	8.17550684931488	10.5715345714345	3.44537961521967e-08	6.66461704114946e-06	9.26994619255824	"TRUE"	"S000005701"
"F8_P0"	"YOR227W"	2.24805524566667	7.86138851899308	9.58500048443221	1.20176572409588e-07	1.5592177486166e-05	8.02785190602887	"TRUE"	"S000005753"
"F8_P0"	"YOR247W"	2.24499034856863	8.47572474628374	6.83683867321385	6.85945662407183e-06	0.000288449640409092	3.95042286560434	"TRUE"	"S000005773"
"F8_P0"	"YOR252W"	-2.39424908262745	7.0524649339308	-9.98704146998023	7.14105183188721e-08	1.04073493752669e-05	8.54670188616938	"TRUE"	"S000005778"
"F8_P0"	"YOR272W"	-2.07869690513725	8.52059311994291	-6.68623364589293	8.79996099337422e-06	0.00034294060442677	3.6976362184368	"TRUE"	"S000005798"
"F8_P0"	"YOR294W"	-2.57984619972549	6.86338429231315	-5.1102826537899	0.000143752855846093	0.00306490307283883	0.863089777322109	"TRUE"	"S000005820"
"F8_P0"	"YOR340C"	-2.51370748629412	8.03182505892041	-6.90027389235738	6.18185487154558e-06	0.000267352658448673	4.05593719026121	"TRUE"	"S000005867"
"F8_P0"	"YPL012W"	-2.56449850248039	6.97487701639619	-6.29381297634758	1.70889555184305e-05	0.000582722428719815	3.02387101181813	"TRUE"	"S000005933"
"F8_P0"	"YPL043W"	-2.73858567372549	7.71147197507612	-7.77364121353017	1.55845019490308e-06	9.9283542656131e-05	5.45157413223905	"TRUE"	"S000005964"
"F8_P0"	"YPL092W"	2.01550075891176	7.65781508637543	5.68537084393991	4.98727187563461e-05	0.00133988852234537	1.93645115693321	"TRUE"	"S000006013"
"F8_P0"	"YPL093W"	-2.31627295284314	8.33262196085294	-6.37935536834778	1.47604643570526e-05	0.00052345526764894	3.17260177835943	"TRUE"	"S000006014"
"F8_P0"	"YPL113C"	2.0124176614902	7.65141157449308	6.48396224328066	1.23566932218865e-05	0.000461273190132108	3.3530720217502	"TRUE"	"S000006034"
"F8_P0"	"YPL123C"	2.29577308382353	6.5879285023045	4.57108119601297	0.000402920338377191	0.00682590681527856	-0.178493949836097	"TRUE"	"S000006044"
"F8_P0"	"YPL126W"	-2.3516275237549	6.29737844932353	-13.8577155990135	9.62095457027677e-10	6.02101974548086e-07	12.7491331909853	"TRUE"	"S000006047"
"F8_P0"	"YPL146C"	-3.09203138362745	7.56231448910035	-10.3522445070883	4.51190610160078e-08	8.00036150248845e-06	9.00279337955409	"TRUE"	"S000006067"
"F8_P0"	"YPL156C"	-2.45552282756863	8.43489272243253	-10.5510201856539	3.53274833903078e-08	6.71159099624079e-06	9.24516339360897	"TRUE"	"S000006077"
"F8_P0"	"YPL211W"	-2.93290713943137	8.96849115280277	-9.86556263722428	8.34313833529577e-08	1.15437262045084e-05	8.39181267005146	"TRUE"	"S000006132"
